id,rodata,data,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado
4332,11,2013-08-04,16:00,Athletico-PR,Goias,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,2,0,PR,GO
4333,11,2013-08-04,16:00,Criciuma,Corinthians,ausente,ausente,ausente,ausente,Corinthians, Heriberto Hulse,0,2,SC,SP
4334,11,2013-08-04,18:30,Vasco,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,2,3,RJ,RJ
4335,11,2013-08-04,18:30,Vitoria,Portuguesa,ausente,ausente,ausente,ausente,Vitoria, Barradão,2,1,BA,SP
4338,12,2013-08-07,19:30,Vitoria,Fluminense,ausente,ausente,ausente,ausente,ausente, Barradão,1,1,BA,RJ
4339,12,2013-08-07,19:30,Criciuma,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Heriberto Hulse,1,2,SC,MG
4340,12,2013-08-07,21:00,Athletico-PR,Bahia,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,1,0,PR,BA
4341,12,2013-08-07,21:00,Flamengo,Portuguesa,ausente,ausente,ausente,ausente,ausente,  Mané Garrincha,1,1,RJ,SP
4342,12,2013-08-07,21:50,Atletico-MG,Botafogo,ausente,ausente,ausente,ausente,ausente,  Independência,2,2,MG,RJ
4343,12,2013-08-07,21:50,Goias,Nautico,ausente,ausente,ausente,ausente,Goias, Serra Dourada,2,1,GO,PE
4344,12,2013-08-07,21:50,Santos,Corinthians,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,1,1,SP,SP
4345,12,2013-08-08,21:00,Vasco,Ponte Preta,ausente,ausente,ausente,ausente,ausente, São Januário,1,1,RJ,SP
4346,12,2013-08-08,21:00,Gremio,Coritiba,ausente,ausente,ausente,ausente,Coritiba,Arena do Grêmio,0,1,RS,PR
4347,13,2013-08-10,18:30,Nautico,Atletico-MG,ausente,ausente,ausente,ausente,ausente,Arena Pernambuco,0,0,PE,MG
4348,13,2013-08-10,18:30,Botafogo,Goias,ausente,ausente,ausente,ausente,ausente,  Mané Garrincha,1,1,RJ,GO
4349,13,2013-08-11,16:00,Fluminense,Flamengo,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,3,RJ,RJ
4350,13,2013-08-11,16:00,Corinthians,Vitoria,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,2,0,SP,BA
4351,13,2013-08-11,16:00,Coritiba,Vasco,ausente,ausente,ausente,ausente,Vasco, Couto Pereira,0,1,PR,RJ
4352,13,2013-08-11,16:00,Cruzeiro,Santos,ausente,ausente,ausente,ausente,ausente, Mineirão,0,0,MG,SP
4353,13,2013-08-11,18:30,Internacional,Athletico-PR,ausente,ausente,ausente,ausente,ausente,Estádio do Vale,2,2,RS,PR
4354,13,2013-08-11,18:30,Ponte Preta,Criciuma,ausente,ausente,ausente,ausente,Ponte Preta, Moisés Lucarelli,3,1,SP,SC
4355,13,2013-08-11,18:30,Portuguesa,Sao Paulo,ausente,ausente,ausente,ausente,Portuguesa,Canindé,2,1,SP,SP
4356,13,2013-08-11,18:30,Bahia,Gremio,ausente,ausente,ausente,ausente,Gremio, Fonte Nova,0,3,BA,RS
4357,14,2013-08-14,19:30,Atletico-MG,Bahia,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,2,0,MG,BA
4358,14,2013-08-14,19:30,Criciuma,Nautico,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,3,0,SC,PE
4359,14,2013-08-14,19:30,Santos,Vasco,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,1,1,SP,RJ
4360,14,2013-08-14,21:00,Vitoria,Ponte Preta,ausente,ausente,ausente,ausente,Vitoria, Barradão,3,1,BA,SP
4361,14,2013-08-14,21:00,Coritiba,Portuguesa,ausente,ausente,ausente,ausente,ausente, Couto Pereira,1,1,PR,SP
4362,14,2013-08-14,21:50,Gremio,Cruzeiro,ausente,ausente,ausente,ausente,Gremio,Arena do Grêmio,3,1,RS,MG
4363,14,2013-08-14,21:50,Goias,Flamengo,ausente,ausente,ausente,ausente,ausente, Serra Dourada,1,1,GO,RJ
4364,14,2013-08-14,21:50,Fluminense,Corinthians,ausente,ausente,ausente,ausente,ausente, Maracanã,0,0,RJ,SP
4365,14,2013-08-15,19:30,Sao Paulo,Athletico-PR,ausente,ausente,ausente,ausente,ausente, Morumbi,1,1,SP,PR
4366,14,2013-08-15,21:00,Botafogo,Internacional,ausente,ausente,ausente,ausente,ausente, Maracanã,3,3,RJ,RS
4367,15,2013-08-17,18:30,Nautico,Fluminense,ausente,ausente,ausente,ausente,Fluminense,Arena Pernambuco,0,1,PE,RJ
4368,15,2013-08-17,18:30,Cruzeiro,Vitoria,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,5,1,MG,BA
4369,15,2013-08-17,21:00,Vasco,Gremio,ausente,ausente,ausente,ausente,Gremio, São Januário,2,3,RJ,RS
4370,15,2013-08-18,16:00,Portuguesa,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ,Canindé,1,3,SP,RJ
4371,15,2013-08-18,16:00,Ponte Preta,Goias,ausente,ausente,ausente,ausente,Goias, Moisés Lucarelli,0,1,SP,GO
4372,15,2013-08-18,16:00,Flamengo,Sao Paulo,ausente,ausente,ausente,ausente,ausente,  Mané Garrincha,0,0,RJ,SP
4373,15,2013-08-18,16:00,Corinthians,Coritiba,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,1,0,SP,PR
4374,15,2013-08-18,18:30,Athletico-PR,Criciuma,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,2,1,PR,SC
4375,15,2013-08-18,18:30,Bahia,Santos,ausente,ausente,ausente,ausente,ausente, Fonte Nova,0,0,BA,SP
4376,15,2013-08-18,18:30,Internacional,Atletico-MG,ausente,ausente,ausente,ausente,ausente,Estádio do Vale,0,0,RS,MG
4377,16,2013-08-24,18:30,Santos,Vitoria,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,2,0,SP,BA
4378,16,2013-08-24,18:30,Flamengo,Gremio,ausente,ausente,ausente,ausente,Gremio,  Mané Garrincha,0,1,RJ,RS
4379,16,2013-08-24,18:30,Ponte Preta,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Moisés Lucarelli,0,2,SP,MG
4380,16,2013-08-24,21:00,Criciuma,Coritiba,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,2,1,SC,PR
4381,16,2013-08-25,16:00,Vasco,Corinthians,ausente,ausente,ausente,ausente,ausente,  Mané Garrincha,1,1,RJ,SP
4382,16,2013-08-25,16:00,Atletico-MG,Portuguesa,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,2,1,MG,SP
4383,16,2013-08-25,16:00,Bahia,Nautico,ausente,ausente,ausente,ausente,Bahia, Fonte Nova,2,0,BA,PE
4384,16,2013-08-25,16:00,Sao Paulo,Fluminense,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,2,1,SP,RJ
4385,16,2013-08-25,18:30,Internacional,Goias,ausente,ausente,ausente,ausente,ausente,Estádio do Vale,3,3,RS,GO
4386,16,2013-08-25,18:30,Athletico-PR,Botafogo,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,2,0,PR,RJ
4387,17,2013-08-31,18:30,Nautico,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR,Arena Pernambuco,1,4,PE,PR
4388,17,2013-08-31,18:30,Portuguesa,Bahia,ausente,ausente,ausente,ausente,Portuguesa,Canindé,4,2,SP,BA
4389,17,2013-08-31,18:30,Goias,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Serra Dourada,0,0,GO,MG
4390,17,2013-08-31,18:30,Gremio,Ponte Preta,ausente,ausente,ausente,ausente,Gremio,Arena do Grêmio,1,0,RS,SP
4391,17,2013-08-31,21:00,Fluminense,Santos,ausente,ausente,ausente,ausente,Santos, Maracanã,0,2,RJ,SP
4392,17,2013-09-01,16:00,Vitoria,Criciuma,ausente,ausente,ausente,ausente,Criciuma, Barradão,0,1,BA,SC
4393,17,2013-09-01,16:00,Botafogo,Sao Paulo,ausente,ausente,ausente,ausente,ausente, Maracanã,0,0,RJ,SP
4394,17,2013-09-01,16:00,Corinthians,Flamengo,ausente,ausente,ausente,ausente,Corinthians, Pacaembu,4,0,SP,RJ
4395,17,2013-09-01,16:00,Coritiba,Internacional,ausente,ausente,ausente,ausente,ausente, Couto Pereira,0,0,PR,RS
4396,17,2013-09-01,18:30,Cruzeiro,Vasco,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,5,3,MG,RJ
4325,10,2013-09-03,21:00,Nautico,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo,Arena Pernambuco,0,1,PE,SP
4397,18,2013-09-03,19:30,Goias,Gremio,ausente,ausente,ausente,ausente,Goias, Serra Dourada,2,0,GO,RS
4398,18,2013-09-04,19:30,Flamengo,Vitoria,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,1,RJ,BA
4399,18,2013-09-04,19:30,Athletico-PR,Santos,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,2,1,PR,SP
4400,18,2013-09-04,21:00,Portuguesa,Ponte Preta,ausente,ausente,ausente,ausente,Portuguesa,Canindé,2,1,SP,SP
4401,18,2013-09-04,21:50,Internacional,Corinthians,ausente,ausente,ausente,ausente,Internacional,Estádio do Vale,1,0,RS,SP
4402,18,2013-09-04,21:50,Atletico-MG,Fluminense,ausente,ausente,ausente,ausente,ausente,  Independência,2,2,MG,RJ
4403,18,2013-09-04,21:50,Bahia,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Fonte Nova,1,3,BA,MG
4404,18,2013-09-05,19:30,Botafogo,Coritiba,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,3,1,RJ,PR
4405,18,2013-09-05,21:00,Nautico,Vasco,ausente,ausente,ausente,ausente,Vasco,Arena Pernambuco,0,3,PE,RJ
4406,18,2013-09-05,21:00,Sao Paulo,Criciuma,ausente,ausente,ausente,ausente,Criciuma, Morumbi,1,2,SP,SC
4407,19,2013-09-07,18:30,Vitoria,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Barradão,1,1,BA,MG
4408,19,2013-09-07,18:30,Ponte Preta,Internacional,ausente,ausente,ausente,ausente,Internacional, Moisés Lucarelli,1,3,SP,RS
4409,19,2013-09-07,18:30,Santos,Goias,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,1,0,SP,GO
4410,19,2013-09-07,18:30,Fluminense,Bahia,ausente,ausente,ausente,ausente,Fluminense, Maracanã,1,0,RJ,BA
4411,19,2013-09-07,21:00,Gremio,Portuguesa,ausente,ausente,ausente,ausente,Gremio,Arena do Grêmio,3,2,RS,SP
4412,19,2013-09-08,16:00,Cruzeiro,Flamengo,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,1,0,MG,RJ
4413,19,2013-09-08,16:00,Corinthians,Nautico,ausente,ausente,ausente,ausente,ausente, Pacaembu,0,0,SP,PE
4414,19,2013-09-08,16:00,Coritiba,Sao Paulo,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,2,0,PR,SP
4415,19,2013-09-08,18:30,Criciuma,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ, Heriberto Hulse,1,2,SC,RJ
4416,19,2013-09-08,18:30,Vasco,Athletico-PR,ausente,ausente,ausente,ausente,ausente, São Januário,0,0,RJ,PR
4326,10,2013-09-10,19:30,Internacional,Santos,ausente,ausente,ausente,ausente,Santos,Estádio do Vale,1,2,RS,SP
4417,20,2013-09-11,19:30,Athletico-PR,Fluminense,ausente,ausente,ausente,ausente,ausente,Vila Capanema,1,1,PR,RJ
4418,20,2013-09-11,21:00,Goias,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro, Serra Dourada,1,2,GO,MG
4419,20,2013-09-11,21:00,Bahia,Criciuma,ausente,ausente,ausente,ausente,ausente, Fonte Nova,2,2,BA,SC
4420,20,2013-09-11,21:50,Nautico,Gremio,ausente,ausente,ausente,ausente,Gremio,Arena Pernambuco,0,2,PE,RS
4421,20,2013-09-11,21:50,Botafogo,Corinthians,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,1,0,RJ,SP
4422,20,2013-09-11,21:50,Portuguesa,Vasco,ausente,ausente,ausente,ausente,Portuguesa,Canindé,2,0,SP,RJ
4423,20,2013-09-12,19:30,Internacional,Vitoria,ausente,ausente,ausente,ausente,ausente,Estádio do Vale,2,2,RS,BA
4424,20,2013-09-12,21:00,Sao Paulo,Ponte Preta,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,1,0,SP,SP
4425,20,2013-09-12,21:00,Flamengo,Santos,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,1,RJ,SP
4426,20,2013-09-12,21:00,Atletico-MG,Coritiba,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,3,0,MG,PR
4427,21,2013-09-14,18:30,Cruzeiro,Athletico-PR,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,1,0,MG,PR
4428,21,2013-09-14,21:00,Fluminense,Portuguesa,ausente,ausente,ausente,ausente,Fluminense, Maracanã,2,1,RJ,SP
4429,21,2013-09-15,16:00,Criciuma,Internacional,ausente,ausente,ausente,ausente,Internacional, Heriberto Hulse,0,1,SC,RS
4430,21,2013-09-15,16:00,Ponte Preta,Flamengo,ausente,ausente,ausente,ausente,ausente, Moisés Lucarelli,1,1,SP,RJ
4431,21,2013-09-15,16:00,Vasco,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, São Januário,0,2,RJ,SP
4432,21,2013-09-15,16:00,Corinthians,Goias,ausente,ausente,ausente,ausente,Goias, Pacaembu,1,2,SP,GO
4433,21,2013-09-15,16:00,Coritiba,Bahia,ausente,ausente,ausente,ausente,ausente, Couto Pereira,2,2,PR,BA
4434,21,2013-09-15,18:30,Vitoria,Nautico,ausente,ausente,ausente,ausente,Vitoria, Barradão,2,1,BA,PE
4435,21,2013-09-15,18:30,Santos,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ, Vila Belmiro,1,2,SP,RJ
4436,21,2013-09-15,18:30,Gremio,Atletico-MG,ausente,ausente,ausente,ausente,Atletico-MG,Arena do Grêmio,0,1,RS,MG
4437,22,2013-09-18,19:30,Vasco,Vitoria,ausente,ausente,ausente,ausente,Vitoria, São Januário,1,2,RJ,BA
4438,22,2013-09-18,19:30,Gremio,Santos,ausente,ausente,ausente,ausente,ausente,Arena do Grêmio,1,1,RS,SP
4439,22,2013-09-18,21:00,Coritiba,Goias,ausente,ausente,ausente,ausente,ausente, Couto Pereira,2,2,PR,GO
4440,22,2013-09-18,21:00,Criciuma,Fluminense,ausente,ausente,ausente,ausente,Fluminense, Heriberto Hulse,1,2,SC,RJ
4441,22,2013-09-18,21:50,Sao Paulo,Atletico-MG,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,1,0,SP,MG
4442,22,2013-09-18,21:50,Ponte Preta,Corinthians,ausente,ausente,ausente,ausente,Ponte Preta, Moisés Lucarelli,2,0,SP,SP
4443,22,2013-09-18,21:50,Cruzeiro,Botafogo,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,3,0,MG,RJ
4444,22,2013-09-19,19:30,Flamengo,Athletico-PR,ausente,ausente,ausente,ausente,Athletico-PR, Maracanã,2,4,RJ,PR
4445,22,2013-09-19,21:00,Bahia,Internacional,ausente,ausente,ausente,ausente,Bahia, Fonte Nova,2,0,BA,RS
4446,22,2013-09-19,21:00,Portuguesa,Nautico,ausente,ausente,ausente,ausente,Portuguesa,Canindé,3,0,SP,PE
4447,23,2013-09-21,18:30,Fluminense,Coritiba,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,PR
4448,23,2013-09-21,21:00,Vitoria,Gremio,ausente,ausente,ausente,ausente,ausente, Barradão,0,0,BA,RS
4449,23,2013-09-22,16:00,Goias,Sao Paulo,ausente,ausente,ausente,ausente,Goias, Serra Dourada,1,0,GO,SP
4450,23,2013-09-22,16:00,Internacional,Portuguesa,ausente,ausente,ausente,ausente,Portuguesa,Estádio do Vale,0,1,RS,SP
4451,23,2013-09-22,16:00,Nautico,Flamengo,ausente,ausente,ausente,ausente,ausente,Arena Pernambuco,0,0,PE,RJ
4452,23,2013-09-22,16:00,Botafogo,Bahia,ausente,ausente,ausente,ausente,Bahia, Maracanã,1,2,RJ,BA
4453,23,2013-09-22,16:00,Corinthians,Cruzeiro,ausente,ausente,ausente,ausente,ausente, Pacaembu,0,0,SP,MG
4454,23,2013-09-22,18:30,Santos,Criciuma,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,2,1,SP,SC
4455,23,2013-09-22,18:30,Athletico-PR,Ponte Preta,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,1,0,PR,SP
4456,23,2013-09-22,18:30,Atletico-MG,Vasco,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,2,1,MG,RJ
4336,11,2013-09-25,21:00,Santos,Nautico,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,1,1,SP,PE
4467,25,2013-09-25,19:30,Criciuma,Atletico-MG,ausente,ausente,ausente,ausente,ausente, Heriberto Hulse,1,1,SC,MG
4457,24,2013-09-28,18:30,Goias,Fluminense,ausente,ausente,ausente,ausente,Fluminense, Serra Dourada,1,2,GO,RJ
4458,24,2013-09-28,18:30,Nautico,Coritiba,ausente,ausente,ausente,ausente,Nautico,Arena Pernambuco,3,0,PE,PR
4459,24,2013-09-28,21:00,Botafogo,Ponte Preta,ausente,ausente,ausente,ausente,Ponte Preta, Maracanã,0,1,RJ,SP
4460,24,2013-09-29,16:00,Bahia,Vasco,ausente,ausente,ausente,ausente,ausente, Fonte Nova,0,0,BA,RJ
4461,24,2013-09-29,16:00,Flamengo,Criciuma,ausente,ausente,ausente,ausente,Flamengo, Maracanã,4,1,RJ,SC
4462,24,2013-09-29,16:00,Portuguesa,Corinthians,ausente,ausente,ausente,ausente,Portuguesa,Morenão,4,0,SP,SP
4463,24,2013-09-29,16:00,Sao Paulo,Gremio,ausente,ausente,ausente,ausente,Gremio, Morumbi,0,1,SP,RS
4464,24,2013-09-29,18:30,Atletico-MG,Santos,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,3,1,MG,SP
4465,24,2013-09-29,18:30,Athletico-PR,Vitoria,ausente,ausente,ausente,ausente,Vitoria,Vila Capanema,3,5,PR,BA
4466,24,2013-09-29,18:30,Internacional,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro,Estádio do Vale,1,2,RS,MG
4468,25,2013-10-01,19:30,Ponte Preta,Nautico,ausente,ausente,ausente,ausente,Nautico, Moisés Lucarelli,1,2,SP,PE
4469,25,2013-10-02,19:30,Gremio,Athletico-PR,ausente,ausente,ausente,ausente,Gremio,Arena do Grêmio,1,0,RS,PR
4470,25,2013-10-02,19:30,Cruzeiro,Portuguesa,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,4,0,MG,SP
4471,25,2013-10-02,21:00,Fluminense,Botafogo,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,RJ
4472,25,2013-10-02,21:00,Vitoria,Goias,ausente,ausente,ausente,ausente,Vitoria, Fonte Nova,2,1,BA,GO
4473,25,2013-10-02,21:50,Coritiba,Flamengo,ausente,ausente,ausente,ausente,Flamengo, Couto Pereira,0,2,PR,RJ
4474,25,2013-10-02,21:50,Corinthians,Bahia,ausente,ausente,ausente,ausente,Corinthians,Romildão,2,0,SP,BA
4475,25,2013-10-02,21:50,Santos,Sao Paulo,ausente,ausente,ausente,ausente,Santos, Vila Belmiro,3,0,SP,SP
4306,8,2013-10-03,19:30,Atletico-MG,Ponte Preta,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,4,0,MG,SP
4476,25,2013-10-03,21:00,Vasco,Internacional,ausente,ausente,ausente,ausente,Vasco,Moacyrzão,3,1,RJ,RS
4477,26,2013-10-05,18:30,Botafogo,Gremio,ausente,ausente,ausente,ausente,Gremio, Maracanã,0,1,RJ,RS
4478,26,2013-10-05,21:00,Sao Paulo,Vitoria,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,2,SP,BA
4479,26,2013-10-06,16:00,Atletico-MG,Corinthians,ausente,ausente,ausente,ausente,ausente,  Independência,0,0,MG,SP
4480,26,2013-10-06,16:00,Athletico-PR,Coritiba,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,2,1,PR,PR
4481,26,2013-10-06,16:00,Flamengo,Vasco,ausente,ausente,ausente,ausente,ausente,  Mané Garrincha,1,1,RJ,RJ
4482,26,2013-10-06,16:00,Internacional,Fluminense,ausente,ausente,ausente,ausente,Internacional,Centenário (RS),1,0,RS,RJ
4483,26,2013-10-06,16:00,Nautico,Cruzeiro,ausente,ausente,ausente,ausente,Cruzeiro,Arena Pernambuco,1,4,PE,MG
4484,26,2013-10-06,18:30,Bahia,Ponte Preta,ausente,ausente,ausente,ausente,ausente, Fonte Nova,1,1,BA,SP
4485,26,2013-10-06,18:30,Goias,Criciuma,ausente,ausente,ausente,ausente,ausente, Serra Dourada,1,1,GO,SC
4486,26,2013-10-06,18:30,Portuguesa,Santos,ausente,ausente,ausente,ausente,Portuguesa,Canindé,3,0,SP,SP
4487,27,2013-10-09,19:30,Coritiba,Santos,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,1,0,PR,SP
4488,27,2013-10-09,19:30,Gremio,Criciuma,ausente,ausente,ausente,ausente,Criciuma,Arena do Grêmio,1,2,RS,SC
4489,27,2013-10-09,21:00,Ponte Preta,Atletico-MG,ausente,ausente,ausente,ausente,Ponte Preta, Moisés Lucarelli,2,0,SP,MG
4490,27,2013-10-09,21:00,Bahia,Vitoria,ausente,ausente,ausente,ausente,Bahia, Fonte Nova,2,0,BA,BA
4491,27,2013-10-09,21:50,Corinthians,Athletico-PR,ausente,ausente,ausente,ausente,ausente,Romildão,0,0,SP,PR
4492,27,2013-10-09,21:50,Cruzeiro,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Mineirão,0,2,MG,SP
4493,27,2013-10-09,21:50,Nautico,Botafogo,ausente,ausente,ausente,ausente,Botafogo-RJ,Arena Pernambuco,1,3,PE,RJ
4494,27,2013-10-09,21:50,Vasco,Fluminense,ausente,ausente,ausente,ausente,Vasco,  Ressacada,1,0,RJ,RJ
4495,27,2013-10-10,19:30,Portuguesa,Goias,ausente,ausente,ausente,ausente,Goias,Canindé,1,2,SP,GO
4496,27,2013-10-10,21:00,Flamengo,Internacional,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,1,RJ,RS
4497,28,2013-10-12,18:30,Fluminense,Gremio,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,RS
4498,28,2013-10-12,18:30,Vitoria,Coritiba,ausente,ausente,ausente,ausente,Vitoria, Barradão,2,1,BA,PR
4499,28,2013-10-12,21:00,Santos,Ponte Preta,ausente,ausente,ausente,ausente,Santos, Pacaembu,2,1,SP,SP
4500,28,2013-10-13,16:00,Atletico-MG,Cruzeiro,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,1,0,MG,MG
4501,28,2013-10-13,16:00,Criciuma,Vasco,ausente,ausente,ausente,ausente,Criciuma, Heriberto Hulse,3,2,SC,RJ
4502,28,2013-10-13,16:00,Internacional,Nautico,ausente,ausente,ausente,ausente,Internacional,Centenário (RS),4,1,RS,PE
4503,28,2013-10-13,16:00,Sao Paulo,Corinthians,ausente,ausente,ausente,ausente,ausente, Morumbi,0,0,SP,SP
4504,28,2013-10-13,18:30,Athletico-PR,Portuguesa,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,1,0,PR,SP
4505,28,2013-10-13,18:30,Botafogo,Flamengo,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,2,1,RJ,RJ
4506,28,2013-10-13,18:30,Goias,Bahia,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,1,GO,BA
4507,29,2013-10-16,19:30,Cruzeiro,Fluminense,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,1,0,MG,RJ
4508,29,2013-10-16,19:30,Santos,Internacional,ausente,ausente,ausente,ausente,ausente, Vila Belmiro,0,0,SP,RS
4509,29,2013-10-16,21:00,Criciuma,Portuguesa,ausente,ausente,ausente,ausente,Portuguesa, Heriberto Hulse,1,3,SC,SP
4510,29,2013-10-16,21:00,Ponte Preta,Coritiba,ausente,ausente,ausente,ausente,Ponte Preta, Moisés Lucarelli,1,0,SP,PR
4511,29,2013-10-16,21:00,Sao Paulo,Nautico,ausente,ausente,ausente,ausente,Sao Paulo, Morumbi,3,0,SP,PE
4512,29,2013-10-16,21:50,Flamengo,Bahia,ausente,ausente,ausente,ausente,Flamengo, Maracanã,2,1,RJ,BA
4513,29,2013-10-16,21:50,Athletico-PR,Atletico-MG,ausente,ausente,ausente,ausente,Athletico-PR,Vila Capanema,1,0,PR,MG
4514,29,2013-10-16,21:50,Gremio,Corinthians,ausente,ausente,ausente,ausente,Gremio,Arena do Grêmio,1,0,RS,SP
4515,29,2013-10-17,19:30,Vasco,Goias,ausente,ausente,ausente,ausente,Goias,Moacyrzão,0,2,RJ,GO
4516,29,2013-10-17,21:00,Vitoria,Botafogo,ausente,ausente,ausente,ausente,Vitoria, Barradão,1,0,BA,RJ
4517,30,2013-10-19,16:00,Fluminense,Ponte Preta,ausente,ausente,ausente,ausente,ausente, Maracanã,1,1,RJ,SP
4518,30,2013-10-19,18:30,Nautico,Santos,ausente,ausente,ausente,ausente,Santos,Arena Pernambuco,1,5,PE,SP
4519,30,2013-10-19,21:00,Corinthians,Criciuma,ausente,ausente,ausente,ausente,Corinthians,Novelli Júnior,1,0,SP,SC
4520,30,2013-10-20,17:00,Atletico-MG,Flamengo,ausente,ausente,ausente,ausente,Atletico-MG,  Independência,1,0,MG,RJ
4521,30,2013-10-20,17:00,Bahia,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo, Fonte Nova,0,1,BA,SP
4522,30,2013-10-20,17:00,Goias,Athletico-PR,ausente,ausente,ausente,ausente,Goias, Serra Dourada,3,0,GO,PR
4523,30,2013-10-20,17:00,Internacional,Gremio,ausente,ausente,ausente,ausente,ausente,Centenário (RS),2,2,RS,RS
4524,30,2013-10-20,19:30,Botafogo,Vasco,ausente,ausente,ausente,ausente,ausente, Maracanã,2,2,RJ,RJ
4525,30,2013-10-20,19:30,Coritiba,Cruzeiro,ausente,ausente,ausente,ausente,Coritiba, Couto Pereira,2,1,PR,MG
4526,30,2013-10-20,19:30,Portuguesa,Vitoria,ausente,ausente,ausente,ausente,ausente,Canindé,1,1,SP,BA
4527,31,2013-10-26,19:30,Botafogo,Atletico-MG,ausente,ausente,ausente,ausente,Botafogo-RJ, Maracanã,1,0,RJ,MG
4528,31,2013-10-26,19:30,Cruzeiro,Criciuma,ausente,ausente,ausente,ausente,Cruzeiro, Mineirão,5,3,MG,SC
4529,31,2013-10-27,17:00,Bahia,Athletico-PR,ausente,ausente,ausente,ausente,ausente, Fonte Nova,1,1,BA,PR
4530,31,2013-10-27,17:00,Corinthians,Santos,ausente,ausente,ausente,ausente,ausente,Fonte Luminosa,1,1,SP,SP
4531,31,2013-10-27,17:00,Internacional,Sao Paulo,ausente,ausente,ausente,ausente,Sao Paulo,Centenário (RS),2,3,RS,SP
4532,31,2013-10-27,17:00,Ponte Preta,Vasco,ausente,ausente,ausente,ausente,Ponte Preta, Moisés Lucarelli,2,1,SP,RJ
4533,31,2013-10-27,17:00,Portuguesa,Flamengo,ausente,ausente,ausente,ausente,ausente,Castelão (CE),0,0,SP,RJ
